Hard,Clay,Carpet,Grass,best_of,minutes,opp_hand,opp_ht,opp_age,opp_ace,opp_df,opp_svpt,opp_1stWon,opp_2ndWon,opp_bpSaved,opp_bpFaced
0.0,0.0,0.0,1.0,0.0,88.0,0.0,185.0,21.0,5.0,3.0,73.0,28.0,14.0,6.0,8.0
0.0,0.0,0.0,1.0,0.0,126.0,0.0,183.0,26.7,9.0,0.0,84.0,40.0,14.0,5.0,8.0
0.0,0.0,0.0,1.0,0.0,95.0,0.0,175.0,32.5,2.0,1.0,74.0,31.0,10.0,4.0,7.0
0.0,0.0,0.0,1.0,0.0,85.0,0.0,178.0,31.0,2.0,0.0,58.0,18.0,15.0,4.0,7.0
0.0,0.0,0.0,1.0,0.0,92.0,0.0,193.0,28.1,12.0,4.0,60.0,27.0,10.0,4.0,6.0
0.0,0.0,0.0,1.0,0.0,101.0,0.0,190.0,27.4,5.0,3.0,67.0,23.0,14.0,9.0,13.0
0.0,0.0,0.0,1.0,0.0,62.0,0.0,178.0,24.8,1.0,4.0,48.0,21.0,2.0,3.0,7.0
0.0,0.0,0.0,1.0,0.0,83.0,0.0,196.0,23.8,9.0,2.0,56.0,24.0,7.0,6.0,9.0
0.0,0.0,0.0,1.0,0.0,65.0,0.0,183.0,29.6,2.0,3.0,45.0,10.0,6.0,4.0,9.0
0.0,0.0,0.0,1.0,0.0,69.0,0.0,196.0,29.1,2.0,2.0,52.0,16.0,9.0,2.0,6.0
0.0,0.0,0.0,1.0,0.0,57.0,0.0,198.0,26.1,1.0,2.0,46.0,13.0,5.0,3.0,9.0
0.0,0.0,0.0,1.0,0.0,88.0,0.0,178.0,24.8,3.0,6.0,67.0,29.0,5.0,3.0,9.0
0.0,0.0,0.0,1.0,0.0,59.0,0.0,180.0,24.5,0.0,2.0,43.0,13.0,5.0,1.0,6.0
0.0,0.0,0.0,1.0,0.0,61.0,0.0,193.0,28.9,3.0,1.0,48.0,16.0,6.0,3.0,7.0
0.0,0.0,0.0,1.0,1.0,109.0,0.0,181.0,25.5,12.0,3.0,89.0,35.0,17.0,4.0,8.0
0.0,0.0,0.0,1.0,1.0,84.0,0.0,185.0,23.9,2.0,3.0,80.0,24.0,12.0,6.0,13.0
0.0,0.0,0.0,1.0,1.0,141.0,1.0,188.0,31.1,16.0,5.0,123.0,58.0,17.0,12.0,14.0
0.0,0.0,0.0,1.0,1.0,128.0,1.0,193.0,31.6,8.0,0.0,105.0,47.0,21.0,8.0,11.0
0.0,0.0,0.0,1.0,1.0,120.0,0.0,196.0,24.0,17.0,2.0,99.0,48.0,17.0,8.0,11.0
0.0,0.0,0.0,1.0,1.0,210.0,0.0,183.0,29.8,10.0,4.0,158.0,60.0,33.0,10.0,17.0
0.0,0.0,0.0,1.0,1.0,219.0,0.0,190.0,27.6,10.0,3.0,118.0,50.0,14.0,7.0,16.0
0.0,0.0,0.0,1.0,0.0,78.0,0.0,193.0,24.6,2.0,6.0,62.0,26.0,10.0,1.0,4.0
0.0,0.0,0.0,1.0,0.0,60.0,0.0,185.0,27.5,2.0,1.0,49.0,16.0,7.0,6.0,10.0
0.0,0.0,0.0,1.0,0.0,49.0,0.0,190.0,27.7,3.0,1.0,41.0,15.0,2.0,2.0,7.0
0.0,0.0,0.0,1.0,0.0,124.0,0.0,196.0,29.4,4.0,0.0,78.0,25.0,17.0,4.0,10.0
0.0,0.0,0.0,1.0,0.0,60.0,0.0,183.0,29.7,3.0,3.0,51.0,22.0,4.0,1.0,5.0
0.0,0.0,0.0,1.0,0.0,85.0,1.0,188.0,27.1,2.0,4.0,58.0,25.0,8.0,5.0,9.0
0.0,0.0,0.0,1.0,0.0,92.0,0.0,206.0,29.8,8.0,0.0,65.0,39.0,7.0,1.0,2.0
0.0,0.0,0.0,1.0,0.0,88.0,0.0,190.0,27.8,2.0,4.0,55.0,13.0,14.0,2.0,6.0
0.0,0.0,0.0,1.0,0.0,138.0,0.0,185.0,33.5,6.0,3.0,98.0,41.0,15.0,8.0,13.0
0.0,0.0,0.0,1.0,0.0,116.0,1.0,190.0,25.6,0.0,3.0,92.0,26.0,17.0,12.0,19.0
0.0,0.0,0.0,1.0,0.0,89.0,0.0,178.0,31.0,1.0,0.0,87.0,23.0,18.0,9.0,14.0
0.0,0.0,0.0,1.0,0.0,119.0,0.0,180.0,26.3,1.0,4.0,85.0,34.0,11.0,3.0,10.0
0.0,0.0,0.0,1.0,0.0,113.0,0.0,175.0,32.9,1.0,3.0,85.0,28.0,18.0,3.0,7.0
0.0,0.0,0.0,1.0,0.0,91.0,0.0,206.0,29.9,9.0,1.0,82.0,39.0,8.0,2.0,4.0
0.0,0.0,0.0,1.0,0.0,167.0,0.0,190.0,27.8,8.0,3.0,107.0,40.0,19.0,13.0,18.0
0.0,1.0,0.0,0.0,0.0,87.0,1.0,188.0,27.2,0.0,3.0,62.0,18.0,14.0,9.0,13.0
0.0,1.0,0.0,0.0,0.0,57.0,0.0,190.0,28.0,3.0,3.0,42.0,15.0,5.0,1.0,5.0
0.0,1.0,0.0,0.0,0.0,66.0,0.0,198.0,26.5,3.0,1.0,56.0,18.0,8.0,5.0,10.0
0.0,1.0,0.0,0.0,0.0,98.0,1.0,185.0,28.8,2.0,3.0,66.0,25.0,11.0,6.0,10.0
0.0,1.0,0.0,0.0,0.0,163.0,0.0,196.0,29.5,1.0,0.0,108.0,36.0,27.0,9.0,14.0
0.0,1.0,0.0,0.0,0.0,122.0,0.0,183.0,29.7,11.0,2.0,83.0,33.0,19.0,0.0,3.0
0.0,1.0,0.0,0.0,0.0,120.0,1.0,188.0,27.3,6.0,3.0,94.0,39.0,17.0,8.0,12.0
0.0,1.0,0.0,0.0,0.0,108.0,0.0,178.0,25.3,6.0,2.0,76.0,28.0,18.0,3.0,6.0
0.0,1.0,0.0,0.0,0.0,95.0,0.0,175.0,33.1,1.0,1.0,51.0,29.0,5.0,3.0,5.0
0.0,1.0,0.0,0.0,0.0,76.0,0.0,185.0,33.7,7.0,1.0,62.0,30.0,8.0,3.0,5.0
0.0,1.0,0.0,0.0,1.0,123.0,1.0,185.0,33.8,2.0,0.0,95.0,36.0,15.0,7.0,13.0
0.0,1.0,0.0,0.0,1.0,106.0,1.0,193.0,32.0,4.0,6.0,85.0,31.0,16.0,7.0,12.0
0.0,1.0,0.0,0.0,1.0,109.0,0.0,196.0,19.1,8.0,3.0,81.0,41.0,14.0,5.0,8.0
0.0,1.0,0.0,0.0,1.0,120.0,0.0,185.0,28.9,4.0,1.0,94.0,35.0,10.0,16.0,23.0
0.0,1.0,0.0,0.0,1.0,146.0,1.0,185.0,28.9,3.0,2.0,93.0,33.0,14.0,11.0,18.0
0.0,1.0,0.0,0.0,1.0,249.0,0.0,190.0,28.0,12.0,1.0,149.0,63.0,28.0,13.0,19.0
0.0,0.0,1.0,0.0,1.0,176.0,0.0,185.0,33.8,14.0,3.0,141.0,70.0,23.0,6.0,10.0
0.0,0.0,0.0,1.0,1.0,200.0,0.0,185.0,34.0,11.0,5.0,137.0,62.0,23.0,7.0,13.0
0.0,0.0,0.0,1.0,0.0,91.0,1.0,185.0,29.3,0.0,1.0,48.0,19.0,5.0,1.0,5.0
0.0,0.0,0.0,1.0,0.0,78.0,0.0,188.0,30.4,5.0,3.0,69.0,31.0,4.0,9.0,13.0
0.0,0.0,0.0,1.0,0.0,93.0,0.0,190.0,28.4,4.0,2.0,67.0,23.0,11.0,5.0,9.0
0.0,0.0,0.0,1.0,0.0,80.0,0.0,185.0,34.2,6.0,2.0,59.0,27.0,9.0,6.0,9.0
0.0,0.0,0.0,1.0,0.0,51.0,0.0,196.0,31.0,1.0,4.0,55.0,18.0,8.0,7.0,12.0
0.0,0.0,0.0,1.0,0.0,69.0,1.0,188.0,32.1,4.0,2.0,52.0,19.0,6.0,4.0,8.0
0.0,0.0,0.0,1.0,0.0,93.0,0.0,188.0,28.6,3.0,5.0,65.0,22.0,10.0,2.0,7.0
0.0,0.0,0.0,1.0,0.0,102.0,0.0,196.0,30.2,4.0,4.0,68.0,28.0,13.0,3.0,5.0
0.0,0.0,0.0,1.0,0.0,73.0,1.0,185.0,29.5,3.0,1.0,43.0,14.0,6.0,3.0,7.0
0.0,0.0,0.0,1.0,1.0,115.0,0.0,188.0,19.6,5.0,2.0,90.0,33.0,16.0,2.0,7.0
0.0,0.0,0.0,1.0,1.0,100.0,0.0,191.0,19.2,9.0,6.0,92.0,42.0,8.0,6.0,11.0
0.0,0.0,0.0,1.0,1.0,141.0,0.0,190.0,31.9,5.0,0.0,96.0,44.0,16.0,3.0,6.0
0.0,0.0,0.0,1.0,1.0,272.0,0.0,183.0,31.0,2.0,4.0,192.0,87.0,24.0,19.0,25.0
0.0,0.0,0.0,1.0,1.0,127.0,0.0,178.0,26.0,9.0,4.0,84.0,29.0,14.0,5.0,11.0
0.0,0.0,0.0,1.0,1.0,139.0,0.0,185.0,34.4,5.0,1.0,100.0,35.0,21.0,4.0,9.0
0.0,0.0,0.0,1.0,1.0,173.0,0.0,190.0,28.6,12.0,5.0,111.0,48.0,14.0,7.0,12.0
0.0,0.0,0.0,1.0,0.0,65.0,0.0,180.0,33.8,2.0,3.0,68.0,21.0,13.0,9.0,13.0
0.0,0.0,0.0,1.0,0.0,65.0,0.0,185.0,32.0,2.0,4.0,62.0,17.0,12.0,12.0,16.0
0.0,0.0,0.0,1.0,1.0,113.0,0.0,193.0,29.0,2.0,6.0,92.0,36.0,11.0,9.0,15.0
0.0,0.0,0.0,1.0,1.0,297.0,0.0,183.0,28.1,7.0,2.0,177.0,65.0,39.0,9.0,16.0
0.0,0.0,0.0,1.0,0.0,106.0,0.0,183.0,22.6,2.0,4.0,85.0,26.0,17.0,9.0,14.0
0.0,0.0,0.0,1.0,0.0,99.0,0.0,178.0,32.3,3.0,3.0,67.0,31.0,8.0,2.0,6.0
0.0,0.0,0.0,1.0,0.0,65.0,1.0,188.0,34.4,5.0,0.0,55.0,22.0,12.0,3.0,6.0
0.0,0.0,0.0,1.0,0.0,126.0,0.0,188.0,30.8,4.0,7.0,91.0,33.0,19.0,6.0,8.0
0.0,0.0,0.0,1.0,0.0,118.0,1.0,185.0,29.7,2.0,0.0,93.0,40.0,11.0,9.0,12.0
0.0,0.0,0.0,1.0,0.0,77.0,0.0,196.0,25.1,4.0,2.0,60.0,23.0,3.0,6.0,11.0
0.0,0.0,0.0,1.0,0.0,80.0,0.0,188.0,21.1,0.0,2.0,72.0,27.0,11.0,7.0,11.0
0.0,0.0,0.0,1.0,0.0,77.0,0.0,185.0,26.9,0.0,3.0,62.0,19.0,6.0,6.0,12.0
0.0,0.0,0.0,1.0,0.0,109.0,0.0,185.0,22.5,2.0,5.0,59.0,28.0,6.0,3.0,6.0
0.0,0.0,0.0,1.0,0.0,99.0,0.0,196.0,30.5,0.0,5.0,65.0,27.0,6.0,6.0,10.0
0.0,0.0,0.0,1.0,0.0,125.0,0.0,180.0,25.2,8.0,2.0,81.0,33.0,17.0,2.0,4.0
0.0,0.0,0.0,1.0,0.0,86.0,0.0,178.0,26.2,0.0,5.0,66.0,18.0,14.0,4.0,9.0
0.0,1.0,0.0,0.0,0.0,78.0,0.0,188.0,19.4,4.0,0.0,50.0,18.0,10.0,2.0,5.0
0.0,1.0,0.0,0.0,0.0,68.0,0.0,183.0,28.0,1.0,0.0,50.0,13.0,9.0,3.0,8.0
0.0,1.0,0.0,0.0,0.0,104.0,0.0,196.0,25.3,4.0,2.0,69.0,31.0,10.0,8.0,10.0
0.0,1.0,0.0,0.0,0.0,118.0,0.0,178.0,26.3,1.0,2.0,80.0,34.0,14.0,5.0,7.0
0.0,1.0,0.0,0.0,0.0,126.0,0.0,190.0,28.9,10.0,2.0,75.0,36.0,7.0,2.0,6.0
0.0,1.0,0.0,0.0,0.0,86.0,0.0,185.0,35.9,4.0,0.0,67.0,29.0,13.0,2.0,5.0
0.0,1.0,0.0,0.0,0.0,97.0,1.0,188.0,28.3,1.0,3.0,59.0,21.0,15.0,0.0,3.0
0.0,1.0,0.0,0.0,0.0,144.0,1.0,185.0,29.9,2.0,1.0,92.0,45.0,11.0,6.0,9.0
0.0,1.0,0.0,0.0,0.0,181.0,0.0,178.0,26.3,4.0,2.0,124.0,48.0,27.0,12.0,14.0
0.0,1.0,0.0,0.0,1.0,90.0,0.0,180.0,32.7,2.0,4.0,84.0,28.0,11.0,7.0,14.0
0.0,1.0,0.0,0.0,1.0,137.0,0.0,178.0,32.1,3.0,5.0,98.0,34.0,22.0,7.0,12.0
0.0,1.0,0.0,0.0,1.0,122.0,0.0,181.0,26.8,8.0,2.0,92.0,34.0,11.0,10.0,17.0
0.0,1.0,0.0,0.0,1.0,192.0,0.0,183.0,28.1,1.0,2.0,142.0,55.0,17.0,13.0,22.0
0.0,1.0,0.0,0.0,1.0,126.0,0.0,196.0,30.6,4.0,3.0,81.0,31.0,13.0,2.0,8.0
0.0,1.0,0.0,0.0,1.0,108.0,0.0,185.0,22.7,2.0,3.0,83.0,27.0,15.0,7.0,13.0
0.0,1.0,0.0,0.0,1.0,183.0,0.0,190.0,29.0,5.0,3.0,109.0,34.0,22.0,7.0,14.0
0.0,0.0,1.0,0.0,1.0,122.0,0.0,190.0,29.3,10.0,5.0,103.0,39.0,18.0,5.0,10.0
0.0,0.0,1.0,0.0,1.0,124.0,1.0,183.0,27.9,5.0,3.0,95.0,46.0,15.0,4.0,7.0
0.0,0.0,0.0,1.0,0.0,103.0,1.0,193.0,33.2,11.0,3.0,77.0,33.0,12.0,2.0,5.0
0.0,0.0,0.0,1.0,0.0,88.0,0.0,185.0,37.6,5.0,4.0,71.0,19.0,19.0,6.0,10.0
0.0,0.0,0.0,1.0,0.0,120.0,0.0,196.0,30.8,8.0,4.0,72.0,27.0,18.0,2.0,4.0
0.0,0.0,0.0,1.0,0.0,73.0,0.0,193.0,29.8,2.0,1.0,48.0,16.0,7.0,1.0,5.0
0.0,0.0,0.0,1.0,0.0,82.0,0.0,178.0,26.5,4.0,2.0,59.0,26.0,9.0,2.0,5.0
0.0,0.0,0.0,1.0,1.0,157.0,0.0,203.0,25.7,5.0,13.0,117.0,40.0,22.0,13.0,20.0
0.0,0.0,0.0,1.0,1.0,31.0,0.0,183.0,34.1,2.0,0.0,25.0,5.0,9.0,1.0,2.0
0.0,0.0,0.0,1.0,1.0,115.0,0.0,188.0,21.6,3.0,1.0,89.0,30.0,10.0,7.0,15.0
0.0,0.0,0.0,1.0,1.0,83.0,0.0,188.0,31.3,3.0,5.0,59.0,23.0,7.0,5.0,9.0
0.0,0.0,0.0,1.0,1.0,152.0,0.0,193.0,29.9,11.0,11.0,111.0,37.0,19.0,12.0,20.0
0.0,0.0,0.0,1.0,0.0,75.0,0.0,178.0,29.3,0.0,7.0,59.0,19.0,10.0,1.0,5.0
0.0,0.0,0.0,1.0,0.0,80.0,0.0,193.0,26.2,12.0,6.0,65.0,30.0,8.0,3.0,6.0
0.0,0.0,0.0,1.0,0.0,140.0,1.0,190.0,29.1,8.0,1.0,88.0,45.0,10.0,6.0,9.0
0.0,0.0,0.0,1.0,0.0,80.0,1.0,193.0,33.4,5.0,4.0,63.0,30.0,9.0,2.0,4.0
0.0,0.0,0.0,1.0,0.0,143.0,0.0,188.0,25.4,6.0,7.0,95.0,37.0,17.0,2.0,6.0
0.0,0.0,0.0,1.0,0.0,122.0,0.0,185.0,23.1,4.0,3.0,96.0,43.0,11.0,1.0,6.0
0.0,0.0,0.0,1.0,0.0,69.0,0.0,180.0,25.9,1.0,4.0,47.0,13.0,9.0,2.0,6.0
0.0,0.0,0.0,1.0,0.0,134.0,0.0,196.0,25.8,14.0,3.0,78.0,38.0,12.0,0.0,2.0
0.0,0.0,0.0,1.0,0.0,66.0,0.0,178.0,26.8,4.0,1.0,55.0,18.0,4.0,5.0,11.0
0.0,0.0,0.0,1.0,0.0,86.0,0.0,193.0,26.6,9.0,1.0,74.0,26.0,14.0,5.0,9.0
0.0,0.0,0.0,1.0,0.0,71.0,1.0,188.0,31.6,4.0,2.0,54.0,22.0,11.0,0.0,2.0
0.0,0.0,0.0,1.0,0.0,91.0,0.0,185.0,38.0,2.0,5.0,61.0,25.0,6.0,2.0,6.0
0.0,0.0,0.0,1.0,0.0,142.0,1.0,188.0,33.1,2.0,3.0,101.0,44.0,16.0,3.0,7.0
0.0,0.0,0.0,1.0,0.0,174.0,0.0,190.0,29.6,8.0,4.0,84.0,39.0,16.0,1.0,4.0
0.0,0.0,0.0,1.0,1.0,140.0,1.0,188.0,33.1,5.0,5.0,106.0,33.0,20.0,10.0,16.0
0.0,0.0,0.0,1.0,0.0,136.0,0.0,198.0,20.9,7.0,2.0,96.0,29.0,20.0,6.0,13.0
0.0,0.0,0.0,1.0,0.0,94.0,1.0,190.0,27.6,2.0,3.0,61.0,31.0,5.0,1.0,4.0
0.0,0.0,0.0,1.0,0.0,158.0,0.0,198.0,28.4,3.0,3.0,85.0,36.0,13.0,2.0,7.0
0.0,0.0,0.0,1.0,0.0,111.0,0.0,188.0,22.1,4.0,3.0,78.0,32.0,15.0,5.0,8.0
0.0,0.0,0.0,1.0,0.0,137.0,0.0,198.0,28.4,13.0,3.0,91.0,41.0,10.0,8.0,13.0
0.0,0.0,0.0,1.0,1.0,115.0,1.0,188.0,29.2,6.0,5.0,74.0,30.0,14.0,5.0,9.0
0.0,1.0,0.0,0.0,0.0,146.0,0.0,188.0,25.7,0.0,0.0,96.0,42.0,8.0,8.0,14.0
0.0,1.0,0.0,0.0,0.0,135.0,0.0,183.0,31.7,11.0,3.0,94.0,40.0,14.0,6.0,11.0
0.0,1.0,0.0,0.0,0.0,93.0,1.0,188.0,35.6,5.0,0.0,56.0,29.0,12.0,3.0,5.0
0.0,1.0,0.0,0.0,0.0,105.0,0.0,181.0,27.8,4.0,1.0,74.0,29.0,14.0,4.0,7.0
0.0,1.0,0.0,0.0,0.0,101.0,0.0,183.0,29.0,1.0,1.0,64.0,27.0,9.0,4.0,7.0
0.0,1.0,0.0,0.0,0.0,59.0,0.0,185.0,23.6,0.0,1.0,37.0,11.0,2.0,2.0,7.0
0.0,1.0,0.0,0.0,1.0,147.0,0.0,190.0,31.1,5.0,0.0,102.0,33.0,16.0,12.0,20.0
0.0,1.0,0.0,0.0,1.0,127.0,0.0,185.0,28.1,2.0,2.0,83.0,28.0,15.0,8.0,14.0
0.0,1.0,0.0,0.0,1.0,198.0,0.0,170.0,24.7,4.0,5.0,153.0,57.0,24.0,13.0,21.0
0.0,1.0,0.0,0.0,1.0,147.0,1.0,188.0,29.3,3.0,2.0,99.0,34.0,16.0,3.0,10.0
0.0,0.0,1.0,0.0,0.0,85.0,0.0,193.0,27.0,10.0,2.0,57.0,23.0,12.0,3.0,5.0
0.0,0.0,1.0,0.0,0.0,95.0,1.0,183.0,27.9,5.0,3.0,76.0,33.0,11.0,7.0,10.0
0.0,0.0,1.0,0.0,0.0,82.0,0.0,198.0,21.3,4.0,3.0,59.0,23.0,13.0,3.0,6.0
0.0,0.0,1.0,0.0,0.0,76.0,0.0,193.0,30.8,6.0,1.0,63.0,30.0,7.0,3.0,6.0
0.0,0.0,1.0,0.0,1.0,40.0,1.0,190.0,27.9,0.0,2.0,33.0,12.0,5.0,2.0,4.0
0.0,0.0,1.0,0.0,1.0,93.0,0.0,186.0,22.7,5.0,4.0,84.0,26.0,15.0,11.0,18.0
0.0,0.0,1.0,0.0,1.0,131.0,0.0,190.0,28.8,13.0,7.0,102.0,44.0,15.0,7.0,11.0
0.0,0.0,1.0,0.0,1.0,133.0,1.0,183.0,29.0,2.0,1.0,102.0,43.0,16.0,6.0,10.0
0.0,0.0,0.0,1.0,1.0,111.0,1.0,183.0,28.4,2.0,2.0,103.0,28.0,24.0,19.0,25.0
0.0,0.0,0.0,1.0,1.0,165.0,0.0,193.0,31.3,5.0,15.0,114.0,38.0,22.0,8.0,15.0
0.0,0.0,0.0,1.0,1.0,141.0,1.0,188.0,29.9,3.0,3.0,96.0,34.0,20.0,7.0,12.0
0.0,1.0,0.0,0.0,0.0,56.0,0.0,180.0,27.7,0.0,1.0,36.0,6.0,6.0,4.0,9.0
0.0,1.0,0.0,0.0,0.0,135.0,0.0,188.0,21.4,1.0,3.0,80.0,31.0,14.0,4.0,8.0
0.0,1.0,0.0,0.0,0.0,119.0,0.0,178.0,28.3,1.0,1.0,84.0,34.0,15.0,4.0,7.0
0.0,1.0,0.0,0.0,0.0,55.0,0.0,180.0,29.5,0.0,2.0,46.0,13.0,9.0,1.0,5.0
0.0,1.0,0.0,0.0,0.0,77.0,0.0,185.0,26.2,1.0,9.0,51.0,20.0,9.0,2.0,5.0
0.0,1.0,0.0,0.0,0.0,88.0,1.0,188.0,30.3,2.0,0.0,57.0,18.0,12.0,1.0,5.0
0.0,1.0,0.0,0.0,0.0,141.0,0.0,178.0,28.3,2.0,2.0,85.0,31.0,11.0,4.0,10.0
0.0,1.0,0.0,0.0,1.0,125.0,0.0,178.0,34.3,4.0,5.0,101.0,42.0,10.0,5.0,11.0
0.0,1.0,0.0,0.0,1.0,138.0,0.0,183.0,21.0,3.0,3.0,94.0,38.0,16.0,2.0,7.0
0.0,1.0,0.0,0.0,1.0,228.0,0.0,183.0,30.1,3.0,2.0,152.0,60.0,25.0,10.0,18.0
0.0,1.0,0.0,0.0,1.0,145.0,1.0,188.0,34.5,3.0,2.0,99.0,37.0,18.0,5.0,10.0
0.0,0.0,1.0,0.0,0.0,65.0,0.0,183.0,29.0,2.0,3.0,68.0,23.0,10.0,8.0,13.0
0.0,0.0,1.0,0.0,0.0,65.0,0.0,188.0,27.0,8.0,5.0,48.0,16.0,11.0,3.0,6.0
0.0,0.0,1.0,0.0,0.0,78.0,1.0,183.0,29.9,4.0,2.0,63.0,24.0,9.0,9.0,13.0
0.0,0.0,1.0,0.0,0.0,92.0,0.0,188.0,31.3,5.0,2.0,75.0,40.0,10.0,2.0,3.0
0.0,0.0,1.0,0.0,1.0,93.0,0.0,188.0,26.9,5.0,4.0,94.0,34.0,11.0,12.0,19.0
0.0,0.0,1.0,0.0,1.0,91.0,1.0,188.0,33.1,7.0,5.0,81.0,34.0,7.0,7.0,13.0
0.0,0.0,1.0,0.0,1.0,174.0,0.0,188.0,23.4,11.0,4.0,135.0,53.0,27.0,13.0,17.0
0.0,0.0,1.0,0.0,1.0,106.0,0.0,198.0,22.1,4.0,1.0,84.0,28.0,13.0,7.0,14.0
0.0,0.0,1.0,0.0,1.0,155.0,0.0,178.0,28.5,3.0,1.0,117.0,47.0,16.0,7.0,14.0
0.0,0.0,1.0,0.0,1.0,315.0,1.0,185.0,32.0,9.0,4.0,210.0,100.0,34.0,15.0,19.0
0.0,0.0,1.0,0.0,1.0,139.0,0.0,203.0,32.1,10.0,5.0,80.0,34.0,15.0,0.0,4.0
0.0,0.0,0.0,1.0,0.0,90.0,0.0,188.0,27.0,3.0,2.0,69.0,20.0,17.0,2.0,5.0
0.0,0.0,0.0,1.0,0.0,84.0,0.0,180.0,30.1,0.0,2.0,56.0,20.0,14.0,4.0,6.0
0.0,0.0,0.0,1.0,0.0,122.0,0.0,188.0,28.6,4.0,5.0,93.0,30.0,20.0,9.0,12.0
0.0,0.0,0.0,1.0,0.0,128.0,1.0,183.0,30.1,4.0,2.0,76.0,29.0,11.0,3.0,8.0
0.0,0.0,0.0,1.0,0.0,139.0,0.0,188.0,27.2,10.0,3.0,82.0,41.0,10.0,2.0,5.0
0.0,0.0,0.0,1.0,0.0,151.0,0.0,196.0,27.6,21.0,9.0,109.0,49.0,18.0,10.0,14.0
0.0,0.0,0.0,1.0,0.0,152.0,0.0,198.0,29.8,12.0,4.0,90.0,41.0,14.0,4.0,8.0
0.0,0.0,0.0,1.0,0.0,84.0,0.0,185.0,37.0,11.0,4.0,77.0,30.0,15.0,3.0,6.0
0.0,0.0,0.0,1.0,1.0,179.0,0.0,188.0,26.5,3.0,5.0,106.0,43.0,17.0,7.0,13.0
