Hard,Clay,Carpet,Grass,best_of,minutes,opp_hand,opp_ht,opp_age,opp_ace,opp_df,opp_svpt,opp_1stWon,opp_2ndWon,opp_bpSaved,opp_bpFaced
0.0,0.0,0.0,1.0,1.0,166.0,0.0,188.0,27.0,11.0,4.0,129.0,51.0,21.0,9.0,16.0
0.0,0.0,0.0,1.0,1.0,131.0,0.0,185.0,32.1,10.0,4.0,97.0,40.0,11.0,7.0,12.0
0.0,0.0,0.0,1.0,1.0,120.0,0.0,185.0,29.4,4.0,5.0,80.0,30.0,15.0,1.0,6.0
0.0,0.0,0.0,1.0,1.0,169.0,0.0,183.0,29.2,3.0,4.0,115.0,51.0,15.0,16.0,20.0
0.0,0.0,0.0,1.0,1.0,143.0,0.0,178.0,28.6,2.0,2.0,101.0,37.0,20.0,13.0,17.0
0.0,0.0,0.0,1.0,1.0,196.0,0.0,198.0,29.9,6.0,1.0,89.0,38.0,16.0,3.0,7.0
0.0,0.0,0.0,1.0,0.0,83.0,0.0,188.0,31.6,7.0,3.0,65.0,31.0,8.0,2.0,5.0
0.0,0.0,0.0,1.0,0.0,69.0,0.0,185.0,26.0,3.0,3.0,63.0,21.0,10.0,7.0,11.0
0.0,0.0,0.0,1.0,0.0,103.0,0.0,203.0,32.3,16.0,4.0,73.0,36.0,10.0,1.0,2.0
0.0,0.0,0.0,1.0,0.0,60.0,0.0,198.0,21.4,2.0,3.0,34.0,10.0,6.0,2.0,6.0
0.0,0.0,0.0,1.0,0.0,96.0,0.0,188.0,21.8,3.0,1.0,72.0,34.0,9.0,7.0,9.0
0.0,0.0,0.0,1.0,0.0,93.0,0.0,185.0,29.5,4.0,2.0,57.0,25.0,6.0,4.0,8.0
0.0,0.0,0.0,1.0,0.0,53.0,0.0,172.0,26.4,0.0,4.0,46.0,15.0,7.0,5.0,8.0
0.0,0.0,0.0,1.0,0.0,130.0,0.0,198.0,30.0,8.0,0.0,83.0,38.0,11.0,9.0,13.0
0.0,0.0,0.0,1.0,0.0,182.0,0.0,185.0,37.2,17.0,2.0,139.0,69.0,25.0,12.0,12.0
0.0,0.0,0.0,1.0,0.0,73.0,0.0,206.0,33.5,13.0,2.0,65.0,30.0,8.0,6.0,9.0
0.0,0.0,0.0,1.0,0.0,95.0,0.0,198.0,30.1,8.0,2.0,77.0,35.0,15.0,6.0,8.0
0.0,0.0,0.0,1.0,0.0,76.0,0.0,198.0,21.5,9.0,2.0,50.0,20.0,7.0,2.0,5.0
0.0,0.0,0.0,1.0,0.0,75.0,0.0,203.0,32.4,4.0,3.0,60.0,23.0,7.0,5.0,9.0
0.0,0.0,0.0,1.0,0.0,116.0,0.0,185.0,26.8,4.0,3.0,82.0,39.0,12.0,3.0,7.0
0.0,0.0,0.0,1.0,0.0,120.0,0.0,188.0,26.8,6.0,3.0,85.0,33.0,16.0,2.0,6.0
0.0,0.0,0.0,1.0,0.0,55.0,0.0,172.0,26.6,0.0,2.0,48.0,17.0,5.0,4.0,8.0
0.0,0.0,0.0,1.0,1.0,124.0,1.0,185.0,32.6,3.0,2.0,73.0,24.0,16.0,3.0,8.0
0.0,0.0,0.0,1.0,1.0,52.0,0.0,178.0,29.0,0.0,3.0,47.0,16.0,5.0,0.0,4.0
0.0,0.0,0.0,1.0,1.0,195.0,0.0,198.0,22.9,18.0,6.0,142.0,65.0,17.0,11.0,18.0
0.0,0.0,0.0,1.0,1.0,142.0,1.0,185.0,19.7,6.0,5.0,108.0,43.0,15.0,5.0,13.0
0.0,0.0,0.0,1.0,1.0,83.0,0.0,185.0,24.8,4.0,3.0,74.0,27.0,9.0,5.0,12.0
0.0,0.0,0.0,1.0,1.0,123.0,0.0,188.0,25.0,2.0,2.0,117.0,46.0,13.0,14.0,20.0
0.0,0.0,0.0,1.0,1.0,124.0,0.0,188.0,33.7,10.0,1.0,92.0,36.0,19.0,4.0,9.0
0.0,0.0,0.0,1.0,0.0,89.0,0.0,183.0,25.6,6.0,5.0,69.0,23.0,14.0,2.0,5.0
0.0,0.0,0.0,1.0,0.0,120.0,1.0,190.0,28.4,8.0,5.0,84.0,36.0,12.0,7.0,12.0
0.0,0.0,0.0,1.0,0.0,73.0,0.0,193.0,26.4,9.0,4.0,64.0,28.0,10.0,1.0,4.0
0.0,1.0,0.0,0.0,0.0,68.0,0.0,193.0,21.4,2.0,6.0,63.0,19.0,8.0,4.0,10.0
0.0,1.0,0.0,0.0,0.0,156.0,0.0,178.0,35.4,3.0,2.0,89.0,31.0,18.0,5.0,10.0
0.0,1.0,0.0,0.0,0.0,92.0,0.0,193.0,20.7,1.0,1.0,56.0,20.0,13.0,3.0,5.0
0.0,1.0,0.0,0.0,0.0,142.0,0.0,185.0,25.6,2.0,2.0,81.0,27.0,21.0,0.0,3.0
0.0,1.0,0.0,0.0,0.0,85.0,0.0,188.0,32.2,3.0,1.0,57.0,26.0,10.0,2.0,4.0
0.0,1.0,0.0,0.0,0.0,65.0,0.0,193.0,21.5,4.0,1.0,60.0,24.0,11.0,0.0,3.0
0.0,1.0,0.0,0.0,0.0,151.0,0.0,170.0,26.7,0.0,2.0,80.0,33.0,19.0,1.0,5.0
0.0,1.0,0.0,0.0,0.0,181.0,0.0,198.0,30.6,12.0,1.0,114.0,55.0,18.0,9.0,11.0
0.0,1.0,0.0,0.0,0.0,62.0,0.0,178.0,35.5,2.0,0.0,38.0,11.0,7.0,0.0,4.0
0.0,1.0,0.0,0.0,0.0,66.0,1.0,185.0,20.0,2.0,3.0,61.0,18.0,12.0,9.0,13.0
0.0,1.0,0.0,0.0,1.0,96.0,0.0,196.0,22.2,8.0,2.0,74.0,26.0,12.0,3.0,9.0
0.0,1.0,0.0,0.0,1.0,93.0,0.0,185.0,27.1,6.0,1.0,82.0,32.0,13.0,4.0,10.0
0.0,1.0,0.0,0.0,1.0,124.0,0.0,185.0,26.4,0.0,2.0,81.0,32.0,11.0,6.0,11.0
0.0,1.0,0.0,0.0,1.0,93.0,0.0,193.0,29.0,4.0,3.0,70.0,26.0,14.0,2.0,7.0
0.0,1.0,0.0,0.0,1.0,129.0,0.0,198.0,22.0,10.0,8.0,84.0,38.0,9.0,5.0,11.0
0.0,0.0,1.0,0.0,1.0,123.0,0.0,178.0,35.7,9.0,3.0,100.0,32.0,23.0,8.0,14.0
0.0,0.0,1.0,0.0,1.0,93.0,0.0,180.0,26.8,3.0,4.0,76.0,28.0,7.0,6.0,13.0
0.0,0.0,1.0,0.0,1.0,180.0,0.0,196.0,22.3,13.0,7.0,135.0,56.0,28.0,13.0,17.0
0.0,0.0,1.0,0.0,1.0,102.0,1.0,188.0,21.0,6.0,2.0,85.0,33.0,13.0,4.0,9.0
0.0,0.0,1.0,0.0,1.0,117.0,0.0,180.0,28.5,4.0,5.0,76.0,21.0,16.0,3.0,10.0
0.0,0.0,1.0,0.0,1.0,169.0,0.0,183.0,31.2,5.0,2.0,106.0,48.0,17.0,3.0,8.0
0.0,0.0,1.0,0.0,1.0,297.0,0.0,185.0,37.8,25.0,6.0,203.0,100.0,39.0,5.0,8.0
0.0,0.0,0.0,1.0,0.0,86.0,0.0,185.0,25.4,2.0,5.0,62.0,24.0,12.0,2.0,4.0
0.0,0.0,0.0,1.0,0.0,90.0,0.0,188.0,28.0,0.0,2.0,62.0,26.0,11.0,4.0,6.0
0.0,0.0,0.0,1.0,0.0,78.0,0.0,198.0,31.8,9.0,4.0,64.0,19.0,15.0,3.0,7.0
0.0,0.0,0.0,1.0,1.0,112.0,0.0,183.0,26.4,5.0,5.0,91.0,32.0,21.0,7.0,11.0
0.0,0.0,0.0,1.0,1.0,135.0,0.0,180.0,26.0,6.0,5.0,103.0,31.0,18.0,9.0,18.0
0.0,0.0,0.0,1.0,1.0,123.0,0.0,180.0,27.0,6.0,3.0,90.0,33.0,20.0,5.0,9.0
0.0,0.0,0.0,1.0,0.0,69.0,0.0,183.0,30.2,1.0,0.0,49.0,16.0,13.0,1.0,4.0
0.0,0.0,0.0,1.0,0.0,89.0,0.0,180.0,28.8,7.0,1.0,65.0,29.0,12.0,4.0,6.0
0.0,0.0,0.0,1.0,0.0,50.0,0.0,185.0,25.5,0.0,2.0,36.0,11.0,3.0,1.0,6.0
0.0,0.0,0.0,1.0,0.0,94.0,0.0,178.0,35.0,3.0,1.0,79.0,27.0,15.0,8.0,12.0
0.0,0.0,0.0,1.0,0.0,89.0,0.0,196.0,20.1,8.0,5.0,81.0,30.0,15.0,9.0,12.0
0.0,0.0,0.0,1.0,0.0,74.0,0.0,206.0,34.4,9.0,0.0,63.0,28.0,11.0,0.0,2.0
0.0,0.0,0.0,1.0,0.0,70.0,1.0,185.0,20.4,5.0,2.0,59.0,20.0,12.0,3.0,6.0
0.0,0.0,0.0,1.0,0.0,65.0,1.0,185.0,20.5,11.0,3.0,53.0,30.0,3.0,2.0,4.0
0.0,0.0,0.0,1.0,0.0,98.0,0.0,188.0,28.4,7.0,1.0,60.0,32.0,13.0,1.0,2.0
0.0,0.0,0.0,1.0,0.0,58.0,0.0,193.0,21.2,3.0,3.0,42.0,15.0,6.0,5.0,9.0
0.0,0.0,0.0,1.0,0.0,82.0,0.0,188.0,24.8,4.0,2.0,63.0,22.0,14.0,2.0,5.0
0.0,0.0,0.0,1.0,0.0,106.0,1.0,178.0,20.5,1.0,3.0,77.0,33.0,10.0,4.0,7.0
0.0,0.0,0.0,1.0,0.0,63.0,0.0,196.0,23.5,4.0,2.0,48.0,16.0,4.0,2.0,7.0
0.0,0.0,0.0,1.0,0.0,69.0,0.0,196.0,30.5,6.0,5.0,59.0,25.0,8.0,3.0,6.0
0.0,0.0,0.0,1.0,0.0,67.0,1.0,170.0,24.1,0.0,1.0,72.0,22.0,10.0,8.0,13.0
0.0,0.0,0.0,1.0,0.0,74.0,0.0,198.0,23.4,4.0,1.0,54.0,22.0,9.0,1.0,4.0
0.0,0.0,0.0,1.0,0.0,115.0,1.0,185.0,33.5,5.0,3.0,70.0,39.0,6.0,6.0,8.0
0.0,0.0,0.0,1.0,0.0,167.0,0.0,198.0,23.9,6.0,5.0,108.0,35.0,25.0,6.0,11.0
0.0,0.0,0.0,1.0,0.0,160.0,1.0,185.0,20.7,15.0,7.0,85.0,36.0,19.0,2.0,5.0
0.0,0.0,0.0,1.0,0.0,91.0,0.0,193.0,33.3,5.0,5.0,55.0,26.0,5.0,0.0,3.0
0.0,0.0,0.0,1.0,0.0,139.0,0.0,203.0,33.6,17.0,3.0,105.0,52.0,13.0,7.0,8.0
0.0,0.0,0.0,1.0,0.0,72.0,0.0,185.0,23.6,6.0,3.0,48.0,17.0,11.0,0.0,4.0
0.0,0.0,0.0,1.0,1.0,136.0,0.0,193.0,29.7,13.0,7.0,112.0,41.0,20.0,4.0,11.0
0.0,0.0,0.0,1.0,1.0,95.0,0.0,180.0,31.6,9.0,1.0,77.0,33.0,9.0,4.0,9.0
0.0,0.0,0.0,1.0,1.0,85.0,1.0,170.0,24.3,1.0,4.0,74.0,29.0,12.0,1.0,6.0
0.0,0.0,0.0,1.0,1.0,126.0,0.0,170.0,27.4,1.0,4.0,89.0,31.0,19.0,4.0,8.0
0.0,0.0,0.0,1.0,1.0,169.0,0.0,196.0,29.0,18.0,6.0,128.0,58.0,20.0,14.0,16.0
0.0,0.0,0.0,1.0,1.0,138.0,0.0,185.0,38.4,15.0,3.0,104.0,45.0,15.0,7.0,11.0
0.0,0.0,0.0,1.0,1.0,239.0,0.0,185.0,26.3,13.0,5.0,170.0,75.0,28.0,7.0,12.0
0.0,0.0,0.0,1.0,0.0,77.0,0.0,193.0,21.5,8.0,3.0,48.0,24.0,4.0,0.0,3.0
0.0,0.0,0.0,1.0,0.0,155.0,0.0,193.0,33.4,8.0,6.0,102.0,40.0,15.0,7.0,11.0
0.0,0.0,0.0,1.0,0.0,66.0,0.0,198.0,23.7,3.0,4.0,49.0,14.0,7.0,4.0,9.0
0.0,0.0,0.0,1.0,0.0,59.0,0.0,178.0,36.3,2.0,1.0,44.0,19.0,3.0,3.0,7.0
0.0,0.0,0.0,1.0,0.0,60.0,0.0,185.0,36.0,2.0,3.0,46.0,9.0,12.0,4.0,8.0
0.0,0.0,0.0,1.0,0.0,120.0,0.0,196.0,29.6,10.0,3.0,71.0,35.0,10.0,2.0,5.0
0.0,0.0,0.0,1.0,0.0,180.0,0.0,183.0,32.3,2.0,4.0,110.0,44.0,15.0,8.0,14.0
0.0,0.0,0.0,1.0,0.0,62.0,0.0,193.0,30.3,5.0,8.0,46.0,12.0,8.0,4.0,9.0
0.0,0.0,0.0,1.0,0.0,88.0,0.0,188.0,29.0,7.0,3.0,73.0,32.0,10.0,6.0,9.0
0.0,0.0,0.0,1.0,0.0,101.0,0.0,175.0,30.1,0.0,4.0,70.0,25.0,12.0,3.0,7.0
0.0,0.0,0.0,1.0,1.0,118.0,0.0,172.0,28.2,2.0,8.0,95.0,29.0,15.0,12.0,19.0
0.0,0.0,0.0,1.0,1.0,193.0,0.0,188.0,25.6,7.0,6.0,139.0,53.0,27.0,6.0,12.0
0.0,0.0,0.0,1.0,1.0,103.0,0.0,193.0,30.3,8.0,3.0,76.0,27.0,14.0,6.0,11.0
0.0,1.0,0.0,0.0,0.0,113.0,0.0,170.0,28.0,1.0,3.0,66.0,25.0,8.0,4.0,9.0
0.0,1.0,0.0,0.0,0.0,131.0,0.0,183.0,21.7,2.0,1.0,84.0,36.0,12.0,6.0,9.0
0.0,1.0,0.0,0.0,0.0,130.0,1.0,180.0,26.3,4.0,4.0,102.0,38.0,13.0,15.0,21.0
0.0,1.0,0.0,0.0,0.0,127.0,0.0,185.0,28.5,3.0,3.0,96.0,40.0,14.0,10.0,13.0
0.0,1.0,0.0,0.0,0.0,84.0,0.0,185.0,27.7,3.0,2.0,62.0,23.0,11.0,5.0,8.0
0.0,1.0,0.0,0.0,1.0,98.0,0.0,183.0,22.0,2.0,5.0,72.0,20.0,8.0,2.0,11.0
0.0,1.0,0.0,0.0,1.0,83.0,0.0,175.0,30.2,0.0,1.0,53.0,20.0,6.0,1.0,7.0
0.0,1.0,0.0,0.0,1.0,128.0,0.0,191.0,24.2,4.0,2.0,94.0,30.0,13.0,4.0,11.0
0.0,1.0,0.0,0.0,1.0,143.0,0.0,198.0,24.3,5.0,4.0,111.0,42.0,16.0,9.0,15.0
0.0,1.0,0.0,0.0,1.0,190.0,0.0,188.0,29.2,3.0,3.0,112.0,50.0,15.0,7.0,13.0
0.0,1.0,0.0,0.0,1.0,234.0,0.0,193.0,22.1,7.0,5.0,168.0,67.0,27.0,14.0,22.0
0.0,0.0,0.0,1.0,0.0,127.0,0.0,188.0,23.9,9.0,1.0,81.0,36.0,18.0,4.0,6.0
0.0,0.0,0.0,1.0,0.0,118.0,0.0,185.0,28.6,4.0,2.0,95.0,33.0,17.0,7.0,11.0
0.0,0.0,0.0,1.0,0.0,96.0,0.0,198.0,23.5,12.0,6.0,57.0,36.0,5.0,3.0,4.0
0.0,0.0,0.0,1.0,0.0,78.0,0.0,170.0,28.2,1.0,1.0,52.0,20.0,7.0,2.0,6.0
0.0,0.0,0.0,1.0,0.0,120.0,0.0,188.0,29.7,8.0,6.0,90.0,38.0,13.0,7.0,11.0
0.0,0.0,0.0,1.0,0.0,73.0,0.0,193.0,24.0,5.0,4.0,59.0,20.0,7.0,4.0,9.0
0.0,0.0,0.0,1.0,0.0,137.0,0.0,196.0,24.7,12.0,2.0,104.0,49.0,12.0,8.0,12.0
0.0,0.0,0.0,1.0,0.0,135.0,0.0,198.0,25.7,7.0,3.0,88.0,30.0,18.0,1.0,6.0
0.0,1.0,0.0,0.0,0.0,94.0,0.0,188.0,19.6,1.0,3.0,73.0,22.0,14.0,5.0,10.0
0.0,1.0,0.0,0.0,0.0,98.0,0.0,193.0,23.5,4.0,4.0,64.0,20.0,16.0,3.0,6.0
0.0,1.0,0.0,0.0,0.0,70.0,0.0,183.0,21.9,0.0,3.0,54.0,17.0,7.0,5.0,10.0
0.0,1.0,0.0,0.0,0.0,196.0,0.0,193.0,22.7,5.0,1.0,141.0,52.0,24.0,17.0,23.0
0.0,1.0,0.0,0.0,0.0,164.0,0.0,191.0,25.9,3.0,3.0,99.0,44.0,16.0,8.0,12.0
0.0,0.0,0.0,1.0,0.0,90.0,0.0,183.0,22.8,9.0,4.0,69.0,27.0,11.0,2.0,5.0
0.0,0.0,0.0,1.0,0.0,68.0,0.0,188.0,24.0,6.0,1.0,52.0,19.0,7.0,2.0,6.0
0.0,0.0,0.0,1.0,0.0,66.0,1.0,188.0,26.2,1.0,2.0,51.0,15.0,9.0,5.0,10.0
0.0,1.0,0.0,0.0,0.0,68.0,0.0,180.0,23.3,3.0,3.0,56.0,15.0,10.0,3.0,8.0
0.0,1.0,0.0,0.0,0.0,75.0,0.0,183.0,21.6,1.0,2.0,51.0,11.0,12.0,5.0,10.0
0.0,1.0,0.0,0.0,1.0,118.0,0.0,188.0,29.8,5.0,1.0,94.0,30.0,20.0,6.0,11.0
0.0,1.0,0.0,0.0,1.0,126.0,0.0,180.0,35.4,5.0,3.0,74.0,30.0,11.0,3.0,8.0
0.0,1.0,0.0,0.0,1.0,92.0,0.0,175.0,30.9,1.0,3.0,75.0,31.0,7.0,3.0,9.0
0.0,1.0,0.0,0.0,1.0,207.0,0.0,185.0,19.2,1.0,2.0,121.0,38.0,24.0,0.0,9.0
0.0,1.0,0.0,0.0,1.0,208.0,0.0,196.0,25.1,11.0,3.0,144.0,67.0,21.0,5.0,9.0
0.0,1.0,0.0,0.0,1.0,251.0,1.0,185.0,34.9,6.0,8.0,133.0,51.0,19.0,14.0,22.0
0.0,1.0,0.0,0.0,1.0,251.0,0.0,193.0,22.8,14.0,4.0,177.0,73.0,34.0,11.0,16.0
0.0,0.0,1.0,0.0,1.0,120.0,1.0,191.0,19.5,4.0,6.0,106.0,42.0,18.0,9.0,15.0
0.0,0.0,1.0,0.0,1.0,101.0,0.0,203.0,35.1,11.0,4.0,77.0,30.0,13.0,4.0,8.0
0.0,0.0,1.0,0.0,1.0,137.0,0.0,180.0,28.8,6.0,3.0,96.0,30.0,28.0,6.0,10.0
0.0,0.0,1.0,0.0,1.0,109.0,0.0,185.0,25.0,2.0,5.0,85.0,27.0,17.0,7.0,12.0
0.0,0.0,1.0,0.0,1.0,137.0,0.0,188.0,29.3,5.0,5.0,101.0,38.0,19.0,10.0,14.0
0.0,0.0,1.0,0.0,1.0,164.0,1.0,185.0,22.2,5.0,6.0,108.0,57.0,15.0,7.0,10.0
0.0,0.0,1.0,0.0,1.0,204.0,0.0,196.0,25.2,16.0,3.0,154.0,69.0,24.0,9.0,15.0
0.0,0.0,0.0,1.0,1.0,135.0,0.0,185.0,18.3,1.0,4.0,93.0,30.0,22.0,6.0,14.0
0.0,0.0,0.0,1.0,1.0,99.0,0.0,188.0,25.1,5.0,2.0,76.0,28.0,9.0,4.0,10.0
0.0,0.0,0.0,1.0,1.0,212.0,0.0,178.0,31.6,6.0,3.0,143.0,59.0,22.0,9.0,16.0
0.0,0.0,0.0,1.0,1.0,179.0,0.0,188.0,20.8,4.0,1.0,106.0,48.0,11.0,6.0,12.0
0.0,0.0,0.0,1.0,1.0,207.0,0.0,196.0,25.3,17.0,2.0,147.0,55.0,28.0,11.0,16.0
0.0,0.0,0.0,1.0,1.0,214.0,0.0,198.0,24.3,16.0,8.0,124.0,58.0,23.0,3.0,9.0
0.0,0.0,0.0,1.0,1.0,91.0,0.0,188.0,33.9,3.0,3.0,86.0,30.0,13.0,7.0,13.0
0.0,0.0,0.0,1.0,1.0,210.0,0.0,188.0,23.0,23.0,8.0,148.0,58.0,34.0,9.0,14.0
0.0,0.0,0.0,1.0,1.0,205.0,0.0,193.0,23.2,24.0,1.0,153.0,69.0,33.0,5.0,9.0
0.0,0.0,0.0,1.0,1.0,176.0,0.0,196.0,30.1,26.0,3.0,123.0,57.0,23.0,8.0,11.0
0.0,0.0,0.0,1.0,1.0,210.0,0.0,198.0,23.8,21.0,5.0,126.0,60.0,22.0,3.0,9.0
0.0,0.0,0.0,1.0,1.0,113.0,0.0,185.0,27.4,6.0,2.0,66.0,22.0,11.0,1.0,7.0
0.0,0.0,0.0,1.0,1.0,113.0,0.0,198.0,24.9,6.0,4.0,77.0,34.0,9.0,4.0,11.0
0.0,0.0,0.0,1.0,0.0,113.0,1.0,185.0,21.8,9.0,4.0,81.0,36.0,16.0,4.0,6.0
0.0,0.0,0.0,1.0,0.0,153.0,0.0,198.0,23.7,16.0,8.0,100.0,44.0,19.0,2.0,6.0
0.0,1.0,0.0,0.0,0.0,100.0,1.0,198.0,28.9,3.0,1.0,72.0,22.0,14.0,6.0,10.0
0.0,1.0,0.0,0.0,0.0,55.0,0.0,180.0,29.2,0.0,3.0,43.0,9.0,5.0,3.0,9.0
0.0,1.0,0.0,0.0,0.0,115.0,0.0,180.0,31.6,0.0,3.0,72.0,22.0,10.0,4.0,11.0
0.0,1.0,0.0,0.0,0.0,88.0,1.0,178.0,23.4,1.0,0.0,62.0,19.0,9.0,2.0,8.0
0.0,0.0,0.0,1.0,0.0,57.0,0.0,183.0,28.2,2.0,0.0,45.0,18.0,8.0,2.0,5.0
0.0,0.0,0.0,1.0,0.0,72.0,0.0,193.0,31.5,2.0,1.0,58.0,23.0,9.0,3.0,6.0
0.0,0.0,0.0,1.0,0.0,99.0,0.0,198.0,33.1,6.0,3.0,66.0,23.0,13.0,5.0,8.0
0.0,0.0,0.0,1.0,0.0,76.0,0.0,196.0,24.4,12.0,7.0,73.0,28.0,15.0,9.0,11.0
0.0,0.0,0.0,1.0,0.0,98.0,0.0,198.0,25.7,2.0,2.0,63.0,28.0,12.0,3.0,5.0
0.0,0.0,0.0,1.0,0.0,74.0,0.0,185.0,19.9,3.0,2.0,50.0,21.0,9.0,1.0,4.0
0.0,1.0,0.0,0.0,0.0,119.0,0.0,198.0,25.9,1.0,0.0,69.0,32.0,10.0,3.0,7.0
0.0,1.0,0.0,0.0,0.0,138.0,0.0,183.0,22.6,4.0,2.0,93.0,33.0,19.0,4.0,8.0
0.0,1.0,0.0,0.0,0.0,201.0,0.0,188.0,26.8,5.0,3.0,148.0,63.0,27.0,12.0,14.0
0.0,1.0,0.0,0.0,0.0,81.0,0.0,196.0,25.2,3.0,2.0,55.0,28.0,7.0,4.0,6.0
0.0,1.0,0.0,0.0,0.0,87.0,0.0,193.0,35.6,0.0,2.0,43.0,16.0,7.0,0.0,3.0
0.0,1.0,0.0,0.0,0.0,96.0,0.0,193.0,23.7,1.0,1.0,59.0,25.0,7.0,2.0,6.0
0.0,1.0,0.0,0.0,0.0,102.0,0.0,183.0,23.3,2.0,0.0,64.0,29.0,8.0,5.0,9.0
0.0,1.0,0.0,0.0,0.0,129.0,0.0,193.0,21.7,11.0,3.0,75.0,34.0,12.0,5.0,8.0
0.0,1.0,0.0,0.0,0.0,75.0,0.0,183.0,37.1,1.0,4.0,57.0,14.0,12.0,2.0,7.0
0.0,1.0,0.0,0.0,0.0,90.0,0.0,185.0,28.6,4.0,4.0,63.0,23.0,9.0,6.0,10.0
0.0,0.0,1.0,0.0,1.0,147.0,0.0,180.0,24.5,7.0,5.0,102.0,45.0,19.0,4.0,8.0
0.0,0.0,1.0,0.0,1.0,120.0,0.0,196.0,26.2,11.0,5.0,88.0,37.0,11.0,8.0,13.0
0.0,0.0,1.0,0.0,1.0,113.0,0.0,183.0,22.8,1.0,5.0,93.0,34.0,13.0,8.0,14.0
0.0,0.0,1.0,0.0,1.0,158.0,0.0,188.0,25.1,20.0,5.0,124.0,53.0,15.0,11.0,17.0
0.0,0.0,1.0,0.0,1.0,215.0,0.0,188.0,20.8,8.0,7.0,134.0,50.0,31.0,9.0,15.0
0.0,0.0,1.0,0.0,1.0,155.0,1.0,188.0,26.8,7.0,3.0,114.0,46.0,20.0,9.0,14.0
0.0,0.0,1.0,0.0,1.0,181.0,0.0,193.0,27.1,30.0,7.0,125.0,64.0,18.0,2.0,4.0
0.0,0.0,0.0,1.0,0.0,112.0,1.0,185.0,29.2,7.0,7.0,88.0,39.0,18.0,3.0,7.0
